날짜,요일,주문수,평균기온,최저기온,최고기온,강수량mm,구글검색량,네이버검색량,확진자,사망자,완치자,지하철승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구,영업가게,유튜브조회수,전국확진자,전국완치자,전국사망자,코로나발발
2015-11-08,일,64,13.9,13.4,14.5,15.5,26,NA,0,0,0,NA,0,0,0,17755,20916,18026,45,NA,0,0,0,0
2015-11-09,월,31,13.1,11.5,15.2,1.7,27.42857143,NA,0,0,0,NA,0,0,0,17753,20913,18025,45,NA,0,0,0,0
2015-11-10,화,19,11,8,14.5,NA,28.85714286,NA,0,0,0,NA,0,0,0,17751,20910,18024,45,NA,0,0,0,0
2015-11-11,수,28,11.9,6.8,18.3,NA,30.28571429,NA,0,0,0,NA,0,0,0,17749,20907,18023,45,NA,0,0,0,0
2015-11-12,목,24,13.6,8.8,19.4,NA,31.71428571,NA,0,0,0,NA,0,0,0,17747,20904,18022,45,NA,0,0,0,0
2015-11-13,금,50,12.2,11.1,13.6,30.7,33.14285714,NA,0,0,0,NA,0,0,0,17745,20901,18021,45,NA,0,0,0,0
2015-11-14,토,53,13.5,12.2,15.7,3.7,34.57142857,NA,0,0,0,NA,0,0,0,17743,20898,18020,45,NA,0,0,0,0
2015-11-15,일,54,13.5,9.8,17,NA,36,NA,0,0,0,NA,0,0,0,17741,20895,18019,45,NA,0,0,0,0
2015-11-16,월,34,11.7,8.4,14.2,26.3,35.14285714,NA,0,0,0,NA,0,0,0,17739,20892,18018,45,NA,0,0,0,0
2015-11-17,화,37,13.7,12.1,15.1,1.5,34.28571429,NA,0,0,0,NA,0,0,0,17737,20889,18017,45,NA,0,0,0,0
2015-11-18,수,33,12.1,10.2,13.5,1.9,33.42857143,NA,0,0,0,NA,0,0,0,17735,20886,18016,45,NA,0,0,0,0
2015-11-19,목,32,10.3,9.5,11.3,1.8,32.57142857,NA,0,0,0,NA,0,0,0,17733,20883,18015,45,NA,0,0,0,0
2015-11-20,금,47,11.2,8.7,15.1,NA,31.71428571,NA,0,0,0,NA,0,0,0,17731,20880,18014,45,NA,0,0,0,0
2015-11-21,토,49,10,7.6,13,NA,30.85714286,NA,0,0,0,NA,0,0,0,17729,20877,18013,45,NA,0,0,0,0
2015-11-22,일,47,11.9,6,17.1,0.1,30,NA,0,0,0,NA,0,0,0,17727,20874,18012,45,NA,0,0,0,0
2015-11-23,월,32,10.8,9.6,13.3,9.6,32.71428571,NA,0,0,0,NA,0,0,0,17725,20871,18011,45,NA,0,0,0,0
2015-11-24,화,48,7.9,5.1,9.6,0.8,35.42857143,NA,0,0,0,NA,0,0,0,17723,20868,18010,45,NA,0,0,0,0
2015-11-25,수,30,5.7,3.4,7.2,8.7,38.14285714,NA,0,0,0,NA,0,0,0,17721,20865,18009,45,NA,0,0,0,0
2015-11-26,목,36,0.4,-1.2,3.4,1.9,40.85714286,NA,0,0,0,NA,0,0,0,17719,20862,18008,45,NA,0,0,0,0
2015-11-27,금,44,0.1,-2.3,2.6,0,43.57142857,NA,0,0,0,NA,0,0,0,17717,20859,18007,45,NA,0,0,0,0
2015-11-28,토,64,3.5,0.7,8,0.1,46.28571429,NA,0,0,0,NA,0,0,0,17715,20856,18005,45,NA,0,0,0,0
2015-11-29,일,63,6.8,3.5,11.2,0,49,NA,0,0,0,NA,0,0,0,17713,20853,18003,45,NA,0,0,0,0
2015-11-30,월,33,6.9,2.3,11.1,0,45.42857143,NA,0,0,0,NA,0,0,0,17711,20850,18001,45,NA,0,0,0,0
2015-12-01,화,49,4.4,-1.4,12.4,NA,41.85714286,NA,0,0,0,NA,0,0,0,17709,20846,18000,45,NA,0,0,0,0
2015-12-02,수,32,6.2,3,9.7,6.7,38.28571429,NA,0,0,0,NA,0,0,0,17707,20842,17999,45,NA,0,0,0,0
2015-12-03,목,52,2.6,-0.6,6.8,3.6,34.71428571,NA,0,0,0,NA,0,0,0,17704,20838,17998,45,NA,0,0,0,0
2015-12-04,금,51,1.8,-1.4,4.3,0.5,31.14285714,NA,0,0,0,NA,0,0,0,17702,20834,17997,45,NA,0,0,0,0
2015-12-05,토,61,5.4,3.3,8.2,NA,27.57142857,NA,0,0,0,NA,0,0,0,17698,20830,17996,45,NA,0,0,0,0
2015-12-06,일,53,2.1,-1.6,6.9,NA,24,NA,0,0,0,NA,0,0,0,17696,20826,17995,45,NA,0,0,0,0
2015-12-07,월,33,2.1,-4,9.4,NA,26.42857143,NA,0,0,0,NA,0,0,0,17693,20822,17994,45,NA,0,0,0,0
2015-12-08,화,41,3.4,-1.7,10.4,NA,28.85714286,NA,0,0,0,NA,0,0,0,17691,20818,17993,45,NA,0,0,0,0
2015-12-09,수,27,5.2,-1.4,12.9,NA,31.28571429,NA,0,0,0,NA,0,0,0,17689,20814,17992,45,NA,0,0,0,0
2015-12-10,목,45,8.1,6.4,9.6,10.3,33.71428571,NA,0,0,0,NA,0,0,0,17687,20810,17991,45,NA,0,0,0,0
2015-12-11,금,56,7.3,4.8,9.9,0.3,36.14285714,NA,0,0,0,NA,0,0,0,17684,20806,17990,45,NA,0,0,0,0
2015-12-12,토,60,7.3,2,12.8,NA,38.57142857,NA,0,0,0,NA,0,0,0,17682,20802,17989,45,NA,0,0,0,0
2015-12-13,일,51,8.3,5.4,14.2,NA,41,NA,0,0,0,NA,0,0,0,17679,20798,17988,45,NA,0,0,0,0
2015-12-14,월,47,7.2,5.4,8.9,9.9,39.85714286,NA,0,0,0,NA,0,0,0,17677,20794,17987,45,NA,0,0,0,0
2015-12-15,화,39,6.5,4.3,8.8,0.7,38.71428571,NA,0,0,0,NA,0,0,0,17674,20790,17986,45,NA,0,0,0,0
2015-12-16,수,39,0.6,-2.8,4.4,2.8,37.57142857,NA,0,0,0,NA,0,0,0,17671,20786,17985,45,NA,0,0,0,0
2015-12-17,목,46,-2.7,-5.9,1.3,0,36.42857143,NA,0,0,0,NA,0,0,0,17669,20782,17984,45,NA,0,0,0,0
2015-12-18,금,50,-0.7,-6.7,4.5,NA,35.28571429,NA,0,0,0,NA,0,0,0,17666,20778,17983,45,NA,0,0,0,0
2015-12-19,토,51,1.8,-1.7,8.5,NA,34.14285714,NA,0,0,0,NA,0,0,0,17664,20774,17982,45,NA,0,0,0,0
2015-12-20,일,56,1.1,-2.6,4.6,NA,33,NA,0,0,0,NA,0,0,1,17661,20770,17981,45,NA,0,0,0,0
2015-12-21,월,24,4.3,0.3,10.8,1.2,34.85714286,NA,0,0,0,NA,0,0,1,17659,20766,17980,45,NA,0,0,0,0
2015-12-22,화,39,3.5,-1.1,8.9,0.1,36.71428571,NA,0,0,0,NA,0,0,1,17657,20762,17979,45,NA,0,0,0,0
2015-12-23,수,26,5.7,3.3,7.4,2,38.57142857,NA,0,0,0,NA,0,0,1,17654,20850,17978,45,NA,0,0,0,0
2015-12-24,목,64,3,0.9,7.6,NA,40.42857143,NA,0,0,0,NA,0,0,1,17652,20846,17977,46,NA,0,0,0,0
2015-12-25,금,63,1,-3,5.9,NA,42.28571429,NA,0,0,0,NA,1,0,1,17649,20842,17976,46,NA,0,0,0,0
2015-12-26,토,53,4.2,-0.7,11,0,44.14285714,NA,0,0,0,NA,0,0,1,17647,20838,17976,46,NA,0,0,0,0
2015-12-27,일,44,-2,-5.7,3.2,NA,46,NA,0,0,0,NA,0,0,1,17644,20834,17976,46,NA,0,0,0,0
2015-12-28,월,29,-3.2,-7.6,2,NA,42.85714286,NA,0,0,0,NA,0,0,1,17642,20830,17976,46,NA,0,0,0,0
2015-12-29,화,28,-1.3,-7.2,5.4,NA,39.71428571,NA,0,0,0,NA,0,0,1,17639,20826,17976,46,NA,0,0,0,0
2015-12-30,수,34,1.2,-4.9,8.1,1.6,36.57142857,NA,0,0,0,NA,0,0,1,17637,20822,17976,46,NA,0,0,0,0
2015-12-31,목,62,1.5,-1.9,5.8,NA,33.42857143,NA,0,0,0,NA,0,0,1,17635,20818,17976,46,NA,0,0,0,0
2016-01-01,금,45,1.6,-4.2,7.7,NA,30.28571429,18.23815,0,0,0,NA,1,0,1,17633,20814,17977,46,NA,0,0,0,0
2016-01-02,토,41,6.6,2,12.3,NA,27.14285714,14.80715,0,0,0,NA,0,0,1,17631,20810,17978,46,NA,0,0,0,0
2016-01-03,일,26,6.9,1,14.1,NA,24,13.31454,0,0,0,NA,0,0,1,17629,20806,17979,46,NA,0,0,0,0
2016-01-04,월,30,5.1,-0.5,9.6,NA,25,11.59519,0,0,0,NA,0,0,1,17627,20802,17980,46,NA,0,0,0,0
2016-01-05,화,27,-0.6,-3.4,3.7,NA,26,12.68932,0,0,0,NA,0,0,1,17625,20798,17981,46,NA,0,0,0,0
2016-01-06,수,41,-0.1,-5.6,5.4,NA,27,12.31177,0,0,0,NA,0,0,1,17623,20794,17982,46,NA,0,0,0,0
2016-01-07,목,23,0.1,-2.6,4.1,NA,28,13.36077,0,0,0,NA,0,0,1,17621,20790,17983,46,NA,0,0,0,0
2016-01-08,금,51,-1,-4.2,3.4,0,29,16.55512,0,0,0,NA,0,0,1,17619,20786,17984,46,NA,0,0,0,0
2016-01-09,토,41,1.4,-1.9,6.1,0,30,16.03777,0,0,0,NA,0,0,1,17617,20782,17985,46,NA,0,0,0,0
2016-01-10,일,43,1.2,-1.8,5.4,NA,31,15.59858,0,0,0,NA,0,0,1,17615,20778,17986,46,NA,0,0,0,0
2016-01-11,월,18,-1.8,-5.4,3.8,NA,30.28571429,11.92761,0,0,0,NA,0,0,1,17613,20774,17987,46,NA,0,0,0,0
2016-01-12,화,26,-2.7,-7.5,3.4,NA,29.57142857,11.82304,0,0,0,NA,0,0,1,17611,20770,17988,46,NA,0,0,0,0
2016-01-13,수,25,-1.5,-3.7,1.5,0.2,28.85714286,12.9469,0,0,0,NA,0,0,1,17609,20766,17989,46,NA,0,0,0,0
2016-01-14,목,27,-1.3,-6.5,3.7,0,28.14285714,12.16427,0,0,0,NA,0,0,1,17607,20762,17990,46,NA,0,0,0,0
2016-01-15,금,44,0.5,-3.7,6.4,NA,27.42857143,14.84677,0,0,0,NA,0,0,1,17605,20758,17991,46,NA,0,0,0,0
2016-01-16,토,43,0.9,-4.4,8.2,NA,26.71428571,17.38178,0,0,0,NA,0,0,1,17603,20754,17992,45,NA,0,0,0,0
2016-01-17,일,50,1.7,-1,5.3,3.8,26,18.80943,0,0,0,NA,0,0,1,17601,20750,17993,45,NA,0,0,0,0
2016-01-18,월,50,-3.1,-8.5,1.6,3.5,26.28571429,16.49018,0,0,0,NA,0,0,1,17600,20746,17994,45,NA,0,0,0,0
2016-01-19,화,25,-8.3,-11.2,-5.3,0.4,26.57142857,15.61069,0,0,0,NA,0,0,1,17599,20741,17995,45,NA,0,0,0,0
2016-01-20,수,32,-8.1,-12,-3.5,0,26.85714286,14.13459,0,0,0,NA,0,0,1,17598,20736,17996,45,NA,0,0,0,0
2016-01-21,목,26,-5.7,-8.8,-0.5,NA,27.14285714,13.61725,0,0,0,NA,0,0,1,17597,20731,17997,45,NA,0,0,0,0
2016-01-22,금,51,-5.7,-10.9,-0.3,NA,27.42857143,15.94751,0,0,0,NA,0,0,1,17596,20726,17998,45,NA,0,0,0,0
2016-01-23,토,27,-8.2,-11.5,-4.7,1.2,27.71428571,21.60201,0,0,0,NA,0,0,1,17595,20722,17999,45,NA,0,0,0,0
2016-01-25,월,36,-7.8,-14.2,-2.1,0.1,29.14285714,16.01796,0,0,0,NA,0,0,1,17594,20718,18000,45,NA,0,0,0,0
2016-01-26,화,39,-1.8,-6.3,3.5,0.4,30.28571429,12.5143,0,0,0,NA,0,0,1,17593,20714,18001,45,NA,0,0,0,0
2016-01-27,수,35,-0.1,-4.8,5.8,NA,31.42857143,12.13565,0,0,0,NA,0,0,1,17591,20710,18002,45,NA,0,0,0,0
2016-01-28,목,47,-0.4,-5,2.4,0.1,32.57142857,16.61346,0,0,0,NA,0,0,1,17590,20706,18004,45,NA,0,0,0,0
2016-01-29,금,41,3,1,5.7,1.6,33.71428571,16.45495,0,0,0,NA,0,0,1,17589,20702,18006,45,NA,0,0,0,0
2016-01-30,토,46,3.3,-1.1,10,0,34.85714286,22.24484,0,0,0,NA,0,0,1,17587,20698,18008,45,NA,0,0,0,0
2016-01-31,일,34,-1.5,-4.2,2.9,NA,36,16.41753,0,0,0,NA,0,0,1,17586,20694,18010,45,NA,0,0,0,0
2016-02-01,월,38,-3.9,-7.4,1.7,NA,36.71428571,11.49942,0,0,0,NA,0,0,1,17584,20690,18010,45,NA,0,0,0,0
2016-02-02,화,42,-3.9,-9.7,2.6,NA,37.42857143,11.48952,0,0,0,NA,0,0,1,17582,20686,18010,45,NA,0,0,0,0
2016-02-03,수,28,-1.9,-9.1,5.4,NA,38.14285714,10.68377,0,0,0,NA,0,0,1,17580,20682,18010,45,NA,0,0,0,0
2016-02-04,목,32,-0.5,-6.3,5.9,NA,38.85714286,12.61227,0,0,0,NA,0,0,1,17578,20678,18010,45,NA,0,0,0,0
2016-02-05,금,35,-0.7,-5.7,5.5,NA,39.57142857,16.28984,0,0,0,NA,0,0,1,17576,20674,18010,45,NA,0,0,0,0
2016-02-06,토,38,-1.6,-4.6,3.4,0,40.28571429,15.62279,0,0,0,NA,0,0,1,17574,20670,18010,45,NA,0,0,0,0
2016-02-07,일,57,-2.3,-9.1,4.9,NA,41,15.91669,0,0,0,NA,1,0,1,17572,20666,18010,45,NA,0,0,0,0
2016-02-08,월,71,2.2,-5.7,8.1,NA,41.71428571,22.12706,0,0,0,NA,1,0,1,17570,20662,18010,45,NA,0,0,0,0
2016-02-09,화,61,2.6,-1,7.8,NA,42.42857143,27.58123,0,0,0,NA,1,0,1,17568,20658,18010,45,NA,0,0,0,0
2016-02-10,수,56,3.3,-4.6,12.7,NA,43.14285714,23.45235,0,0,0,NA,1,0,1,17566,20654,18010,45,NA,0,0,0,0
2016-02-11,목,38,6.8,-1.8,14.7,0.4,43.85714286,14.82146,0,0,0,NA,0,0,1,17564,20650,18010,45,NA,0,0,0,0
2016-02-12,금,53,10,7.7,11.9,16.8,44.57142857,19.0604,0,0,0,NA,0,0,1,17562,20647,18010,45,NA,0,0,0,0
2016-02-13,토,65,13,9,18.7,8.3,45.28571429,22.14358,0,0,0,NA,0,0,1,17560,20644,18010,45,NA,0,0,0,0
2016-02-14,일,38,-0.1,-3.6,8.9,0,46,18.98996,0,0,0,NA,0,0,1,17558,20641,18010,45,NA,0,0,0,0
2016-02-15,월,50,-3.3,-6.7,0.8,0,43.85714286,16.27883,0,0,0,NA,0,0,1,17556,20638,18010,45,NA,0,0,0,0
2016-02-16,화,21,-0.2,-3.7,4.4,0.6,41.71428571,16.04988,0,0,0,NA,0,0,1,17554,20635,18010,45,NA,0,0,0,0
2016-02-17,수,39,0.9,-4.3,6.8,NA,39.57142857,13.89133,0,0,0,NA,0,0,1,17552,20632,18010,45,NA,0,0,0,0
2016-02-18,목,39,3.8,-3.5,9.8,NA,37.42857143,14.45821,0,0,0,NA,0,0,1,17550,20629,18010,45,NA,0,0,0,0
2016-02-19,금,38,3.5,0,6.3,NA,35.28571429,18.37684,0,0,0,NA,0,0,1,17548,20626,18010,45,NA,0,0,0,0
2016-02-20,토,50,2.5,-1,8.9,NA,33.14285714,20.02245,0,0,0,NA,0,0,1,17546,20623,18010,45,NA,0,0,0,0
2016-02-21,일,53,0.4,-3.7,5.8,NA,31,18.25356,0,0,0,NA,0,0,1,17544,20620,18010,45,NA,0,0,0,0
2016-02-22,월,36,2.9,-1.4,7,NA,32.42857143,15.30358,0,0,0,NA,0,0,1,17542,20617,18010,45,NA,0,0,0,0
2016-02-23,화,34,2.5,-2.7,8.1,0.7,33.85714286,14.54627,0,0,0,NA,0,0,1,17540,20614,18010,45,NA,0,0,0,0
2016-02-24,수,35,-1.7,-6.5,4.1,NA,35.28571429,13.8473,0,0,0,NA,0,0,1,17538,20612,18010,45,NA,0,0,0,0
2016-02-25,목,40,0.5,-5.7,6.1,NA,36.71428571,13.78236,0,0,0,NA,0,0,1,17534,20610,18009,45,NA,0,0,0,0
2016-02-26,금,47,2.5,-0.1,5.9,3.8,38.14285714,16.65419,0,0,0,NA,0,0,1,17533,20608,18009,45,NA,0,0,0,0
2016-02-27,토,44,5.4,1.5,11.3,2.6,39.57142857,18.33942,0,0,0,NA,0,0,1,17532,20606,18008,45,NA,0,0,0,0
2016-02-28,일,28,2.2,-0.9,5.7,12.2,41,21.15181,0,0,0,NA,0,0,1,17531,20604,18007,45,NA,0,0,0,0
2016-02-29,월,45,-2.7,-5.5,0.3,0.4,39.57142857,17.1187,0,0,0,NA,0,0,1,17530,20602,18006,45,NA,0,0,0,0
2016-03-01,화,53,-1.4,-7.5,4.9,NA,38.14285714,16.50669,0,0,0,NA,1,0,1,17529,20600,18006,45,NA,0,0,0,0
2016-03-02,수,28,3,-4.3,10.2,NA,36.71428571,9.34638,0,0,0,NA,0,0,0,17528,20598,18006,45,NA,0,0,0,0
2016-03-03,목,29,7.4,-0.2,17,NA,35.28571429,7.91211,0,0,0,NA,0,0,0,17527,20596,18006,45,NA,0,0,0,0
2016-03-04,금,44,9.8,5.4,13,8,33.85714286,12.68492,0,0,0,NA,0,0,0,17526,20594,18006,45,NA,0,0,0,0
2016-03-05,토,52,12.2,7.7,18,26.7,32.42857143,18.56617,0,0,0,NA,0,0,0,17525,20592,18006,45,NA,0,0,0,0
2016-03-06,일,34,10.3,6.5,14.7,0,31,13.18906,0,0,0,NA,0,0,0,17524,20590,18006,45,NA,0,0,0,0
2016-03-07,월,28,9,3.4,16.3,NA,30.14285714,8.22032,0,0,0,NA,0,0,0,17523,20588,18006,45,NA,0,0,0,0
2016-03-08,화,31,5,1.7,7.8,NA,29.28571429,8.84004,0,0,0,NA,0,0,0,17522,20586,18006,45,NA,0,0,0,0
2016-03-09,수,37,2.2,-1.1,8.4,NA,28.42857143,8.16198,0,0,0,NA,0,0,0,17521,20584,18006,45,NA,0,0,0,0
2016-03-10,목,36,0.3,-3.1,5.6,NA,27.57142857,10.00462,0,0,0,NA,0,0,0,17521,20582,18006,45,NA,0,0,0,0
2016-03-11,금,50,0.6,-4.3,6.4,0,26.71428571,12.91497,0,0,0,NA,0,0,0,17521,20580,18006,45,NA,0,0,0,0
2016-03-12,토,34,2.8,-5,10.2,NA,25.85714286,15.60628,0,0,0,NA,0,0,0,17521,20578,18006,45,NA,0,0,0,0
2016-03-13,일,45,4.1,0.8,9.2,NA,25,14.64644,0,0,0,NA,0,0,0,17521,20576,18006,45,NA,0,0,0,0
2016-03-14,월,48,4.4,0.3,10.2,NA,25.28571429,8.15427,0,0,0,NA,0,0,0,17521,20574,18006,45,NA,0,0,0,0
2016-03-15,화,23,6,-2.7,14,NA,25.57142857,7.85597,0,0,0,NA,0,0,0,17521,20572,18006,45,NA,0,0,0,0
2016-03-16,수,38,9.2,3.5,17.1,NA,25.85714286,7.97485,0,0,0,NA,0,0,0,17521,20570,18005,45,NA,0,0,0,0
2016-03-17,목,28,10.1,-0.5,18.9,NA,26.14285714,7.8956,0,0,0,NA,0,0,0,17521,20568,18005,45,NA,0,0,0,0
2016-03-18,금,39,11,8.4,13.9,5.6,26.42857143,11.35743,0,0,0,NA,0,0,0,17521,20566,18005,45,NA,0,0,0,0
2016-03-19,토,47,11,6.8,18.2,NA,26.71428571,13.77025,0,0,0,NA,0,0,0,17521,20565,18005,45,NA,0,0,0,0
2016-03-20,일,34,9.7,3,17.5,NA,27,12.30847,0,0,0,NA,0,0,0,17521,20564,18005,45,NA,0,0,0,0
2016-03-21,월,21,9.5,2.3,17.4,NA,27,7.08325,0,0,0,NA,0,0,0,17521,20563,18005,45,NA,0,0,0,0
2016-03-22,화,32,9.4,1.5,17.6,NA,27,7.54006,0,0,0,NA,0,0,0,17521,20562,18005,45,NA,0,0,0,0
2016-03-23,수,23,8.3,4.6,14.5,NA,27,7.7437,0,0,0,NA,0,0,0,17521,20561,18005,45,NA,0,0,0,0
2016-03-24,목,30,6.9,1.6,13.3,NA,27,7.48502,0,0,0,NA,0,0,0,17521,20560,18005,45,NA,0,0,0,0
2016-03-25,금,32,6.8,1.2,13.3,NA,27,10.75202,0,0,0,NA,0,0,0,17521,20558,18005,45,NA,0,0,0,0
2016-03-26,토,51,6.4,-0.2,12.9,NA,27,13.14283,0,0,0,NA,0,0,0,17521,20556,18005,45,NA,0,0,0,0
2016-03-27,일,51,7.2,-0.3,15.1,NA,27,12.10813,0,0,0,NA,0,0,0,17521,20554,18005,45,NA,0,0,0,0
2016-03-28,월,28,9.4,-0.3,17.9,NA,26.71428571,6.81798,0,0,0,NA,0,0,0,17521,20552,18005,45,NA,0,0,0,0
2016-03-29,화,23,12.9,6.5,18.3,NA,26.42857143,7.3023,0,0,0,NA,0,0,0,17521,20550,18005,45,NA,0,0,0,0
2016-03-30,수,30,14.4,7.6,22.9,NA,26.14285714,7.146,0,0,0,NA,0,0,0,17521,20548,18005,45,NA,0,0,0,0
2016-03-31,목,31,13.1,5.1,21.7,NA,25.85714286,7.58299,0,0,0,NA,0,0,0,17520,20546,18005,45,NA,0,0,0,0
2016-04-01,금,35,15,4.8,25.4,NA,25.57142857,11.25066,0,0,0,NA,0,0,0,17519,20544,18002,45,NA,0,0,0,0
2016-04-02,토,44,16,6.9,24.6,NA,25.28571429,14.79394,0,0,0,NA,0,0,0,17518,20542,17999,45,NA,0,0,0,0
2016-04-03,일,56,13.4,10.8,16.4,2.5,25,14.83356,0,0,0,NA,0,0,0,17517,20540,17996,45,NA,0,0,0,0
2016-04-04,월,43,13.5,10.1,18.3,NA,24,8.27866,0,0,0,NA,0,0,0,17516,20538,17993,45,NA,0,0,0,0
2016-04-05,화,35,13,5.6,20.8,NA,23,8.01558,0,0,0,NA,0,0,0,17515,20536,17990,45,NA,0,0,0,0
2016-04-06,수,40,13.9,5.5,23.7,4.4,22,8.9358,0,0,0,NA,0,0,0,17514,20534,17987,45,NA,0,0,0,0
2016-04-07,목,33,13.2,9.1,18.6,20.1,21,8.50211,0,0,0,NA,0,0,0,17513,20532,17984,46,NA,0,0,0,0
2016-04-08,금,44,14,8.3,21.8,NA,20,11.52584,0,0,0,NA,0,0,0,17512,20530,17981,46,NA,0,0,0,0
2016-04-09,토,47,15.9,9.8,23.3,NA,19,15.40595,0,0,0,NA,0,0,0,17511,20528,17978,46,NA,0,0,0,0
2016-04-10,일,55,16.6,10.7,24.6,NA,18,14.83136,0,0,0,NA,0,0,0,17510,20526,17975,46,NA,0,0,0,0
2016-04-11,월,46,13.2,8.4,19,NA,23,8.11575,0,0,0,NA,0,0,0,17509,20525,17972,46,NA,0,0,0,0
2016-04-12,화,42,14.8,7.5,22.1,0,28,10.37006,0,0,0,NA,0,0,0,17508,20524,17969,46,NA,0,0,0,0
2016-04-13,수,43,14.4,11.9,19,28.1,33,13.74493,0,0,0,NA,1,0,0,17507,20523,17966,46,NA,0,0,0,0
2016-04-14,목,28,15.4,10.5,21.3,NA,38,7.54777,0,0,0,NA,0,0,0,17506,20522,17963,47,2693600,0,0,0,0
2016-04-15,금,39,15.6,6.7,24.8,NA,43,12.78619,0,0,0,NA,0,0,0,17505,20521,17960,47,NA,0,0,0,0
2016-04-16,토,66,14.8,9,20.5,23,48,21.2828,0,0,0,NA,0,0,0,17504,20520,17957,47,NA,0,0,0,0
2016-04-17,일,52,12.2,9.9,16.8,20.6,53,15.54574,0,0,0,NA,0,0,0,17503,20519,17954,47,NA,0,0,0,0
2016-04-18,월,27,12.3,8.4,18.3,1.7,50.71428571,10.2699,0,0,0,NA,0,0,0,17502,20518,17951,47,NA,0,0,0,0
2016-04-19,화,37,12.8,6.4,19.3,NA,48.42857143,9.86262,0,0,0,NA,0,0,0,17501,20517,17948,47,NA,0,0,0,0
2016-04-20,수,53,13.1,7.1,18,1.2,46.14285714,12.54513,0,0,0,NA,0,0,0,17500,20516,17945,47,NA,0,0,0,0
2016-04-21,목,39,13.7,10.8,16.6,37.2,43.85714286,13.53689,0,0,0,NA,0,0,0,17499,20515,17942,47,NA,0,0,0,0
2016-04-22,금,54,17.4,12.6,24.5,NA,41.57142857,17.99379,0,0,0,NA,0,0,0,17498,20514,17939,47,NA,0,0,0,0
2016-04-23,토,62,15.4,11.3,22.2,NA,39.28571429,21.52056,0,0,0,NA,0,0,0,17497,20515,17936,47,NA,0,0,0,0
2016-04-24,일,48,15.4,7,24,NA,37,18.41537,0,0,0,NA,0,0,0,17496,20516,17933,47,NA,0,0,0,0
2016-04-25,월,36,17.7,8.9,26.6,NA,36.57142857,11.70416,0,0,0,NA,0,0,0,17495,20517,17930,47,NA,0,0,0,0
2016-04-26,화,33,19.9,9.6,29.2,NA,36.14285714,11.615,0,0,0,NA,0,0,0,17494,20518,17927,47,NA,0,0,0,0
2016-04-27,수,45,13.3,11.5,19.4,15.4,35.71428571,12.45156,0,0,0,NA,0,0,0,17493,20519,17925,47,NA,0,0,0,0
2016-04-28,목,49,14.3,9.8,20.5,0.7,35.28571429,11.97384,0,0,0,NA,0,0,0,17492,20520,17924,47,NA,0,0,0,0
2016-04-29,금,50,15.1,8.5,22.1,NA,34.85714286,15.13076,0,0,0,NA,0,0,0,17491,20521,17923,47,NA,0,0,0,0
2016-04-30,토,55,17.2,9.5,24,NA,34.42857143,18.40987,0,0,0,NA,0,0,0,17490,20522,17922,47,NA,0,0,0,0
2016-05-01,일,42,19.5,11.2,27.6,NA,34,16.48467,0,0,0,NA,1,0,0,17489,20523,17921,47,NA,0,0,0,0
2016-05-02,월,52,19.8,12.1,29,6.3,33.14285714,12.33709,0,0,0,NA,0,0,0,17487,20524,17920,47,NA,0,0,0,0
2016-05-03,화,62,14.3,10.6,18.5,19.8,32.28571429,14.19293,0,0,0,NA,0,0,0,17485,20525,17919,47,NA,0,0,0,0
2016-05-04,수,33,17.1,12.5,23,NA,31.42857143,13.62055,0,0,0,NA,0,0,0,17483,20526,17918,47,NA,0,0,0,0
2016-05-05,목,53,19.6,9.2,27.9,NA,30.57142857,17.4148,0,0,0,NA,1,0,0,17481,20527,17917,47,NA,0,0,0,0
2016-05-06,금,50,20.5,14.5,26.2,NA,29.71428571,16.8237,0,0,0,NA,0,0,0,17479,20528,17916,47,NA,0,0,0,0
2016-05-07,토,50,17.1,11.3,24.6,NA,28.85714286,15.32449,0,0,0,NA,0,0,0,17477,20529,17915,47,NA,0,0,0,0
2016-05-08,일,45,19.1,9.8,27.5,NA,28,14.62112,0,0,0,NA,0,0,0,17475,20530,17914,47,NA,0,0,0,0
2016-05-09,월,32,20,14.6,26.6,NA,28.42857143,9.54561,0,0,0,NA,0,0,0,17473,20530,17913,47,NA,0,0,0,0
2016-05-10,화,52,14.1,12.5,17.7,25.7,28.85714286,10.74432,0,0,0,NA,0,0,0,17471,20530,17912,47,NA,0,0,0,0
2016-05-11,수,33,17,11.9,23.3,3.7,29.28571429,9.21979,0,0,0,NA,0,0,0,17469,20530,17911,47,NA,0,0,0,0
2016-05-12,목,27,18.8,11.7,25.7,NA,29.71428571,9.64027,0,0,0,NA,0,0,0,17467,20530,17910,47,NA,0,0,0,0
2016-05-13,금,24,17.6,14.1,22.5,NA,30.14285714,13.21548,0,0,0,NA,0,0,0,17465,20530,17910,47,NA,0,0,0,0
2016-05-14,토,47,20.3,13.5,26.5,NA,30.57142857,16.29094,0,0,0,NA,1,0,0,17463,20530,17910,47,NA,0,0,0,0
2016-05-15,일,36,19.7,14.2,26.2,7.5,31,18.62011,0,0,0,NA,0,0,0,17461,20530,17910,47,NA,0,0,0,0
2016-05-16,월,36,15.9,10,22.2,5.2,30.57142857,9.60505,0,0,0,NA,0,0,0,17459,20530,17910,47,NA,0,0,0,0
